province,year,clean_ratio,fossil_ratio,total_energy_consumption_std_coal_mt
新疆,2004,0.607942706106138,0.392057293893862,34.16104768
新疆,2005,0.644768427887769,0.355231572112231,40.01234782
新疆,2006,0.644422131771316,0.355577868228684,43.72053471
新疆,2007,0.639079727759413,0.360920272240587,46.16181487
新疆,2008,0.6152240385961729,0.3847759614038271,50.17570674
新疆,2009,0.557592490049212,0.44240750995078804,53.56728364
新疆,2010,0.579765146013743,0.42023485398625704,57.66229995
新疆,2011,0.581219647508995,0.418780352491005,67.41275163
新疆,2012,0.579612166833825,0.420387833166175,79.02555602000001
新疆,2013,0.667790657317691,0.33220934268230895,88.59636264999999
新疆,2014,0.707303043841346,0.292696956158654,96.43782761
新疆,2015,0.718088193681832,0.28191180631816803,98.60337452
新疆,2016,0.696570864029762,0.303429135970238,105.61486921
新疆,2017,0.684642533120037,0.315357466879963,113.3373657
新疆,2018,0.721334467577633,0.278665532422367,115.63004556
新疆,2019,0.7163712448543831,0.2836287551456169,121.1789725
新疆,2020,0.737519562421586,0.262480437578414,122.05351799
新疆,2021,0.739628203005714,0.26037179699428603,136.65754264
新疆,2022,0.750735381393989,0.249264618606011,138.86790016
江苏,2003,0.6074027929393571,0.39259720706064294,72.60948488
江苏,2004,0.5544005873365581,0.44559941266344194,93.02758909
江苏,2005,0.537432036420897,0.462567963579103,114.4354462
江苏,2006,0.548836777313155,0.45116322268684494,126.02975265
江苏,2007,0.5479357280427131,0.45206427195728693,140.34532852
江苏,2008,0.54446393674124,0.45553606325875995,152.88997541
江苏,2009,0.558437763695798,0.441562236304202,164.00263706
江苏,2010,0.592475252055433,0.40752474794456695,169.535946559
江苏,2011,0.579853173294981,0.420146826705019,184.58835262
江苏,2012,0.608116491104732,0.391883508895268,189.20644946
江苏,2013,0.629735343971222,0.370264656028778,191.52204291
江苏,2014,0.6375440912758741,0.3624559087241259,196.58931281
江苏,2015,0.636768797772383,0.36323120222761696,204.05266336
江苏,2016,0.6512094300654869,0.3487905699345131,209.8329182
江苏,2017,0.6684393817877581,0.3315606182122419,213.13757759
江苏,2018,0.6986806368489871,0.30131936315101293,219.0821229
江苏,2019,0.6827143905801509,0.31728560941984907,228.94145881
江苏,2020,0.701970632566771,0.29802936743322905,228.07822147
江苏,2021,0.723332114946224,0.27666788505377604,237.3074461
江苏,2022,0.7261331350172779,0.27386686498272206,242.14921573
江西,2003,0.4560827335216569,0.5439172664783432,23.58442335
江西,2004,0.411648773761474,0.588351226238526,25.64912154
