province,year,clean_ratio,fossil_ratio,total_energy_consumption_std_coal_mt
安徽,2022,0.6522768208088949,,113.6353041
山东,2003,0.49287570095545297,,91.71011645
山东,2004,0.49802067122760996,,109.52745346
山东,2005,0.47447121435639805,,169.58859952999998
山东,2006,0.49206740170797103,,184.98081095
山东,2007,0.507830075901199,,204.1687595206
山东,2008,0.493181958899893,,221.001137156
山东,2009,0.5036744880089861,,231.7216173431
山东,2010,0.5037102120431429,,243.839988033
山东,2011,0.515136999236542,,260.7983071288
山东,2012,0.510942779309606,,276.4874302586
山东,2013,0.5248332727370411,,255.25354399
山东,2014,0.512890843720506,,266.55161714
山东,2015,0.578953451804604,,260.49924828999997
山东,2016,0.636934237824951,,255.74604866
山东,2017,0.656424143034119,,252.77105131
山东,2018,0.69755145379135,,271.69006517
山东,2019,0.700040099525453,,291.38990719000003
山东,2020,0.697645687032457,,299.20360576999997
山东,2021,0.726297143059889,,314.58278822
山东,2022,0.75069597211674,,331.0334918
山西,2003,0.19768758833034805,,73.25455853
山西,2004,0.22236607575337697,,78.90786874999999
山西,2005,0.247239901919186,,82.88052754
山西,2006,0.266706844201425,,91.32367185
山西,2007,0.29309679371156505,,95.79235407
山西,2008,0.30590176228215504,,105.7233823
山西,2009,0.310961467529402,,106.268532473
山西,2010,0.34626506057066997,,108.81532303
山西,2011,0.34842266857980697,,118.47344769
山西,2012,0.349943875478564,,124.62310272
山西,2013,0.37482600611094896,,125.72078749
山西,2014,0.38039861883443304,,126.22120344999999
山西,2015,0.400346841053426,,124.15193522999999
山西,2016,0.398673187495329,,127.10090944
山西,2017,0.429154894059539,,128.28915963
山西,2018,0.45220354223231995,,126.4794343
山西,2019,0.46793060481360704,,132.64815614
山西,2020,0.47178799539375305,,131.46534735
山西,2021,0.475306303990052,,138.20306501
山西,2022,0.541284334141635,,142.30140590000002
广东,2003,0.7199037864759901,,91.45785367
广东,2004,0.765977237002154,,96.52880938
广东,2005,0.777737176642016,,117.67144822
广东,2006,0.767668289094827,,132.66641028
广东,2007,0.762036645762298,,146.98665973636
广东,2008,0.741138658334261,,156.94275765
广东,2009,0.746376790881608,,170.29826111
广东,2010,0.745636163038039,,166.35549949
广东,2011,0.734080759886774,,179.65074790999998
广东,2012,0.7412221709851661,,181.84334786
广东,2013,0.771406653700082,,173.64128647
广东,2014,0.7607993255151431,,179.39322852
广东,2015,0.774607600799048,,190.81410479
广东,2016,0.67687930440246,,125.04910351000001
广东,2017,0.810311269344321,,197.14056787
广东,2018,0.828372844514038,,204.81567046
广东,2019,0.824492681775974,,209.75654128
广东,2020,0.826879066905744,,212.51438854
广东,2021,0.86546325297957,,220.60882597
广东,2022,0.860820733904631,,216.26865175
广西,2003,0.475653691443759,,27.907928769999998
